2.635814502485516186e+00,1.325005494965788566e+00,-2.405433904210821311e+03
-3.955867493493368109e-02,6.777719638852051531e+00,-2.730524351158851459e+03
-6.852483169339844643e-05,8.812234748465470544e-03,1.000000000000000000e+00
